"ψi:simple","ψf:simple","ψi:idx","ψf:idx","Ei/K","Ef/K","λ/nm","Δλ/nm","τ/s","AMD/s^-1"
"2F7/2","2F7/2",178,177,66776.,66720.,178000.,4000.,5.73e-6,174000.
"2F7/2","4I9/2",179,1,66920.,0.,149.431,0.003,0.0000678,14700.
"2F7/2","4I9/2",179,2,66920.,44.,149.529,0.003,6.41e-6,155000.
"2F7/2","4I9/2",179,3,66920.,148.,149.763,0.003,0.0000259,38500.
"2F7/2","4I9/2",179,4,66920.,299.,150.102,0.003,0.0000809,12300.
"2F7/2","4I9/2",179,5,66920.,508.,150.573,0.003,7.8e-6,128000.
"2F7/2","4I11/2",179,6,66920.,1965.,153.952,0.003,0.0000199,50200.
"2F7/2","4I11/2",179,7,66920.,2027.,154.099,0.003,0.0000289,34500.
"2F7/2","4I11/2",179,8,66920.,2071.,154.202,0.003,7.77e-6,128000.
"2F7/2","4I11/2",179,9,66920.,2090.,154.248,0.003,3.97e-6,251000.
"2F7/2","4I11/2",179,10,66920.,2194.,154.495,0.003,0.0000187,53200.
"2F7/2","4I11/2",179,11,66920.,2227.,154.574,0.003,0.0000427,23400.
"2F7/2","4I13/2",179,12,66920.,3903.,158.685,0.003,5.75e-6,173000.
"2F7/2","4I13/2",179,13,66920.,3970.,158.854,0.003,2.54e-6,393000.
"2F7/2","4I13/2",179,14,66920.,4033.,159.015,0.003,8.64e-6,115000.
"2F7/2","4I13/2",179,15,66920.,4087.,159.151,0.003,0.0000106,93800.
"2F7/2","4I13/2",179,16,66920.,4116.,159.223,0.003,0.0000277,36000.
"2F7/2","4I13/2",179,17,66920.,4206.,159.451,0.003,3.25e-6,307000.
"2F7/2","4I13/2",179,18,66920.,4267.,159.608,0.003,0.0000106,94200.
"2F7/2","4I15/2",179,19,66920.,5796.,163.6,0.003,0.0000154,64800.
"2F7/2","4I15/2",179,20,66920.,5864.,163.781,0.003,0.00012,8300.
"2F7/2","4I15/2",179,21,66920.,5991.,164.124,0.003,0.000154,6480.
"2F7/2","4I15/2",179,22,66920.,6155.,164.568,0.003,0.000573,1740.
"2F7/2","4I15/2",179,23,66920.,6177.,164.626,0.003,0.0000887,11200.
"2F7/2","4I15/2",179,24,66920.,6305.,164.973,0.003,0.0000913,10900.
"2F7/2","4I15/2",179,25,66920.,6437.,165.333,0.003,0.0000426,23400.
"2F7/2","4I15/2",179,26,66920.,6530.,165.59,0.003,0.0000263,37900.
"2F7/2","4F3/2",179,27,66920.,11599.,180.76,0.004,1.07e-6,928000.
"2F7/2","4F3/2",179,28,66920.,11641.,180.899,0.004,0.000651,1530.
"2F7/2","2H9/2",179,29,66920.,12585.,184.042,0.004,0.000231,4310.
"2F7/2","4F5/2",179,30,66920.,12599.,184.089,0.004,0.00149,666.
"2F7/2","4F5/2",179,31,66920.,12640.,184.23,0.004,0.00609,164.
"2F7/2","4F5/2",179,32,66920.,12684.,184.377,0.004,0.000732,1360.
"2F7/2","4F5/2",179,33,66920.,12709.,184.462,0.004,0.00321,311.
"2F7/2","2H9/2",179,34,66920.,12769.,184.668,0.004,0.00395,252.
"2F7/2","2H9/2",179,35,66920.,12856.,184.965,0.004,0.000931,1070.
"2F7/2","2H9/2",179,36,66920.,12884.,185.059,0.004,0.0113,87.8
"2F7/2","4F7/2",179,37,66920.,13525.,187.281,0.004,0.000479,2080.
"2F7/2","4F7/2",179,38,66920.,13594.,187.523,0.004,0.0000811,12300.
"2F7/2","4S3/2",179,39,66920.,13674.,187.807,0.004,0.000485,2060.
"2F7/2","4S3/2",179,40,66920.,13682.,187.834,0.004,0.000016,62100.
"2F7/2","4F7/2",179,41,66920.,13693.,187.873,0.004,0.000325,3070.
"2F7/2","4F7/2",179,42,66920.,13728.,187.995,0.004,0.000806,1230.
"2F7/2","4F9/2",179,43,66920.,14845.,192.028,0.005,0.000247,4040.
"2F7/2","4F9/2",179,44,66920.,14864.,192.1,0.005,0.0000421,23700.
"2F7/2","4F9/2",179,45,66920.,14896.,192.216,0.005,0.00103,967.
"2F7/2","4F9/2",179,46,66920.,14930.,192.343,0.005,0.0000998,10000.
"2F7/2","4F9/2",179,47,66920.,14959.,192.451,0.005,0.0000862,11500.
"2F7/2","2H11/2",179,48,66920.,16032.,196.506,0.005,0.00146,683.
"2F7/2","2H11/2",179,49,66920.,16049.,196.574,0.005,0.00392,254.
"2F7/2","2H11/2",179,50,66920.,16055.,196.597,0.005,0.00204,489.
"2F7/2","2H11/2",179,51,66920.,16073.,196.667,0.005,0.00768,130.
"2F7/2","2H11/2",179,52,66920.,16100.,196.769,0.005,0.000716,1390.
"2F7/2","2H11/2",179,53,66920.,16142.,196.933,0.005,0.000379,2630.
"2F7/2","4G5/2",179,54,66920.,17303.,201.543,0.005,0.00727,137.
"2F7/2","4G5/2",179,55,66920.,17321.,201.616,0.005,0.0113,87.7
"2F7/2","4G5/2",179,56,66920.,17362.,201.783,0.005,0.000151,6590.
"2F7/2","4G7/2",179,57,66920.,17495.,202.324,0.005,0.00314,317.
"2F7/2","2G7/2",179,58,66920.,17515.,202.407,0.005,0.0138,71.9
"2F7/2","4G5/2",179,59,66920.,17569.,202.63,0.005,0.00164,608.
"2F7/2","4G5/2",179,60,66920.,17610.,202.795,0.005,0.00568,175.
"2F7/2","4G7/2",179,61,66920.,19137.,209.276,0.006,0.00249,401.
"2F7/2","4G7/2",179,62,66920.,19246.,209.756,0.006,0.00458,218.
"2F7/2","4G7/2",179,63,66920.,19269.,209.858,0.006,0.0209,47.6
"2F7/2","4G7/2",179,64,66920.,19325.,210.104,0.006,0.0000357,28000.
"2F7/2","2K13/2",179,65,66920.,19576.,211.219,0.006,0.000617,1610.
"2F7/2","4G9/2",179,66,66920.,19627.,211.445,0.006,0.00904,110.
"2F7/2","4G9/2",179,67,66920.,19643.,211.519,0.006,0.0113,88.3
"2F7/2","4G9/2",179,68,66920.,19685.,211.706,0.006,0.00241,414.
"2F7/2","4G9/2",179,69,66920.,19700.,211.774,0.006,0.000708,1410.
"2F7/2","4G9/2",179,70,66920.,19731.,211.912,0.006,0.0103,96.1
"2F7/2","2K13/2",179,71,66920.,19747.,211.983,0.006,0.00582,171.
"2F7/2","2K13/2",179,72,66920.,19793.,212.189,0.006,0.00761,131.
"2F7/2","2K13/2",179,73,66920.,19839.,212.399,0.006,0.0321,31.
"2F7/2","2K13/2",179,74,66920.,19898.,212.664,0.006,0.00479,208.
"2F7/2","2K13/2",179,75,66920.,19952.,212.91,0.006,0.00188,531.
"2F7/2","2K13/2",179,76,66920.,19977.,213.022,0.006,0.0000555,18000.
"2F7/2","2G9/2",179,77,66920.,21155.,218.504,0.006,0.000283,3520.
"2F7/2","2G9/2",179,78,66920.,21184.,218.644,0.006,0.00337,295.
"2F7/2","2G9/2",179,79,66920.,21206.,218.751,0.006,0.00111,894.
"2F7/2","2G9/2",179,80,66920.,21246.,218.939,0.006,0.0224,44.4
"2F7/2","2G9/2",179,81,66920.,21275.,219.079,0.006,0.0189,52.7
"2F7/2","2D3/2",179,82,66920.,21342.,219.403,0.006,0.0182,54.8
"2F7/2","2D3/2",179,83,66920.,21360.,219.486,0.006,0.0000713,14000.
"2F7/2","4G11/2",179,84,66920.,21540.,220.359,0.006,0.00279,357.
"2F7/2","4G11/2",179,85,66920.,21625.,220.772,0.006,0.0000896,11100.
"2F7/2","2K15/2",179,86,66920.,21641.,220.85,0.006,0.0204,48.9
"2F7/2","4G11/2",179,87,66920.,21712.,221.198,0.006,0.00219,455.
"2F7/2","2K15/2",179,88,66920.,21765.,221.457,0.006,0.0116,85.5
"2F7/2","2K15/2",179,89,66920.,21778.,221.521,0.006,0.00364,274.
"2F7/2","4G11/2",179,90,66920.,21791.,221.582,0.006,0.000371,2680.
"2F7/2","4G11/2",179,91,66920.,21819.,221.72,0.006,0.00318,314.
"2F7/2","4G11/2",179,92,66920.,21831.,221.78,0.006,0.00305,327.
"2F7/2","2K15/2",179,93,66920.,21872.,221.981,0.006,0.0703,14.2
"2F7/2","2K15/2",179,94,66920.,21894.,222.091,0.006,0.00479,208.
"2F7/2","2K15/2",179,95,66920.,21941.,222.322,0.006,0.00183,543.
"2F7/2","2K15/2",179,96,66920.,21967.,222.454,0.006,0.000605,1650.
"2F7/2","4G11/2",179,97,66920.,21997.,222.599,0.007,0.0393,25.3
"2F7/2","2P1/2",179,98,66920.,23467.,230.131,0.007,0.00243,410.
"2F7/2","2D5/2",179,99,66920.,23988.,232.926,0.007,0.0538,18.5
"2F7/2","2D5/2",179,100,66920.,24038.,233.195,0.007,0.00737,135.
"2F7/2","2D5/2",179,101,66920.,24078.,233.414,0.007,0.0224,44.5
"2F7/2","2P3/2",179,102,66920.,26391.,246.735,0.008,0.00024,4150.
"2F7/2","2P3/2",179,103,66920.,26427.,246.952,0.008,0.023,43.3
"2F7/2","4D3/2",179,104,66920.,28346.,259.236,0.009,0.000355,2810.
"2F7/2","4D3/2",179,105,66920.,28375.,259.434,0.009,0.000834,1190.
"2F7/2","4D5/2",179,106,66920.,28502.,260.294,0.009,0.00164,608.
"2F7/2","4D5/2",179,107,66920.,28528.,260.471,0.009,0.0106,93.8
"2F7/2","4D5/2",179,108,66920.,28675.,261.469,0.009,0.0032,312.
"2F7/2","4D1/2",179,109,66920.,28949.,263.356,0.009,0.0000623,16000.
"2F7/2","2I11/2",179,110,66920.,29470.,267.01,0.01,0.0014,710.
"2F7/2","2I11/2",179,111,66920.,29479.,267.08,0.01,0.000272,3670.
"2F7/2","2I11/2",179,112,66920.,29561.,267.67,0.01,0.00181,550.
"2F7/2","2I11/2",179,113,66920.,29649.,268.3,0.01,0.000631,1580.
"2F7/2","2I11/2",179,114,66920.,29652.,268.32,0.01,0.0205,48.5
"2F7/2","2I11/2",179,115,66920.,29781.,269.25,0.01,0.00615,162.
"2F7/2","2L15/2",179,116,66920.,30274.,272.87,0.01,0.000938,1060.
"2F7/2","2L15/2",179,117,66920.,30321.,273.22,0.01,0.00255,391.
"2F7/2","2L15/2",179,118,66920.,30366.,273.56,0.01,0.0471,21.2
"2F7/2","2L15/2",179,119,66920.,30475.,274.37,0.01,0.0176,56.8
"2F7/2","2L15/2",179,120,66920.,30526.,274.77,0.01,0.00381,262.
"2F7/2","2L15/2",179,121,66920.,30540.,274.87,0.01,0.0393,25.4
"2F7/2","4D7/2",179,122,66920.,30595.,275.28,0.01,0.0458,21.7
"2F7/2","2L15/2",179,123,66920.,30603.,275.35,0.01,0.011,90.3
"2F7/2","4D7/2",179,124,66920.,30645.,275.67,0.01,0.013,76.4
"2F7/2","4D7/2",179,125,66920.,30692.,276.03,0.01,0.014,71.
"2F7/2","2L15/2",179,126,66920.,30725.,276.27,0.01,0.0151,65.9
"2F7/2","4D7/2",179,127,66920.,30798.,276.83,0.01,0.000369,2700.
"2F7/2","2I13/2",179,128,66920.,30863.,277.33,0.01,0.0639,15.6
"2F7/2","2I13/2",179,129,66920.,30901.,277.62,0.01,0.00686,145.
"2F7/2","2I13/2",179,130,66920.,30951.,278.01,0.01,0.0355,28.1
"2F7/2","2I13/2",179,131,66920.,31013.,278.49,0.01,0.0137,72.8
"2F7/2","2I13/2",179,132,66920.,31032.,278.64,0.01,0.0152,65.6
"2F7/2","2I13/2",179,133,66920.,31057.,278.83,0.01,0.00477,209.
"2F7/2","2I13/2",179,134,66920.,31121.,279.33,0.01,0.127,7.83
"2F7/2","2L17/2",179,135,66920.,31771.,284.49,0.01,0.0595,16.7
"2F7/2","2L17/2",179,136,66920.,31820.,284.9,0.01,0.033,30.2
"2F7/2","2L17/2",179,137,66920.,31853.,285.16,0.01,0.0893,11.1
"2F7/2","2L17/2",179,138,66920.,31986.,286.24,0.01,0.00956,104.
"2F7/2","2L17/2",179,139,66920.,31990.,286.28,0.01,0.00594,168.
"2F7/2","2L17/2",179,140,66920.,32011.,286.45,0.01,0.0214,46.7
"2F7/2","2L17/2",179,141,66920.,32033.,286.63,0.01,0.000402,2480.
"2F7/2","2L17/2",179,142,66920.,32077.,286.99,0.01,0.00353,282.
"2F7/2","2L17/2",179,143,66920.,32175.,287.8,0.01,0.0207,48.2
"2F7/2","2H9/2",179,144,66920.,33039.,295.14,0.01,3.99e-6,250000.
"2F7/2","2H9/2",179,145,66920.,33120.,295.85,0.01,0.00289,345.
"2F7/2","2H9/2",179,146,66920.,33181.,296.38,0.01,0.0075,133.
"2F7/2","2H9/2",179,147,66920.,33229.,296.81,0.01,0.0151,66.
"2F7/2","2H9/2",179,148,66920.,33258.,297.07,0.01,0.00315,317.
"2F7/2","2D3/2",179,149,66920.,33620.,300.29,0.01,0.0467,21.3
"2F7/2","2D3/2",179,150,66920.,33651.,300.57,0.01,0.0000666,15000.
"2F7/2","2H11/2",179,151,66920.,34267.,306.24,0.01,0.00226,441.
"2F7/2","2D5/2",179,152,66920.,34371.,307.22,0.01,0.0254,39.3
"2F7/2","2D5/2",179,153,66920.,34445.,307.92,0.01,0.00213,467.
"2F7/2","2H11/2",179,154,66920.,34504.,308.48,0.01,0.0000528,18900.
"2F7/2","2H11/2",179,155,66920.,34537.,308.79,0.01,0.0491,20.3
"2F7/2","2H11/2",179,156,66920.,34581.,309.21,0.01,0.0127,78.5
"2F7/2","2D5/2",179,157,66920.,34662.,309.99,0.01,0.0732,13.6
"2F7/2","2H11/2",179,158,66920.,34726.,310.6,0.01,0.0308,32.4
"2F7/2","2H11/2",179,159,66920.,34813.,311.45,0.01,0.0394,25.3
"2F7/2","2F5/2",179,160,66920.,38713.,354.51,0.01,0.0165,60.5
"2F7/2","2F5/2",179,161,66920.,38768.,355.21,0.01,0.118,8.42
"2F7/2","2F5/2",179,162,66920.,38815.,355.8,0.01,0.593,1.68
"2F7/2","2F7/2",179,163,66920.,40108.,372.95,0.01,0.000336,2960.
"2F7/2","2F7/2",179,164,66920.,40124.,373.17,0.01,0.108,9.19
"2F7/2","2F7/2",179,165,66920.,40179.,373.95,0.01,0.000111,8950.
"2F7/2","2F7/2",179,166,66920.,40251.,374.95,0.01,0.0107,93.2
"2F7/2","2G9/2",179,167,66920.,47871.,524.94,0.03,0.00159,625.
"2F7/2","2G9/2",179,168,66920.,47891.,525.5,0.03,0.00899,111.
"2F7/2","2G9/2",179,169,66920.,47958.,527.35,0.03,0.0343,29.1
"2F7/2","2G9/2",179,170,66920.,48025.,529.23,0.03,0.0143,69.5
"2F7/2","2G9/2",179,171,66920.,48060.,530.22,0.03,0.104,9.58
"2F7/2","2G7/2",179,172,66920.,48853.,553.47,0.04,0.0557,17.9
"2F7/2","2G7/2",179,173,66920.,48868.,553.95,0.04,0.28,3.56
"2F7/2","2G7/2",179,174,66920.,48980.,557.41,0.04,0.0165,60.3
"2F7/2","2G7/2",179,175,66920.,49072.,560.26,0.04,0.0843,11.8
"2F7/2","2F7/2",179,176,66920.,66569.,28400.,100.,0.000435,2290.
"2F7/2","2F7/2",179,177,66920.,66720.,49900.,300.,3.97e-6,251000.
"2F7/2","2F7/2",179,178,66920.,66776.,69200.,600.,0.000118,8430.
"2F5/2","4I9/2",180,1,67859.,0.,147.363,0.003,0.000274,3640.
"2F5/2","4I9/2",180,2,67859.,44.,147.459,0.003,0.000305,3270.
"2F5/2","4I9/2",180,3,67859.,148.,147.686,0.003,1.58e-7,6.32e6
"2F5/2","4I9/2",180,4,67859.,299.,148.016,0.003,2.05e-6,486000.
"2F5/2","4I9/2",180,5,67859.,508.,148.474,0.003,0.000213,4670.
"2F5/2","4I11/2",180,6,67859.,1965.,151.758,0.003,0.000148,6720.
"2F5/2","4I11/2",180,7,67859.,2027.,151.901,0.003,4.3e-8,2.32e7
"2F5/2","4I11/2",180,8,67859.,2071.,152.001,0.003,0.0000463,21500.
"2F5/2","4I11/2",180,9,67859.,2090.,152.046,0.003,0.0000239,41700.
"2F5/2","4I11/2",180,10,67859.,2194.,152.286,0.003,0.0000156,63700.
"2F5/2","4I11/2",180,11,67859.,2227.,152.363,0.003,0.000324,3080.
"2F5/2","4I13/2",180,12,67859.,3903.,156.356,0.003,0.0000328,30400.
"2F5/2","4I13/2",180,13,67859.,3970.,156.52,0.003,0.000201,4950.
"2F5/2","4I13/2",180,14,67859.,4033.,156.676,0.003,0.000044,22600.
"2F5/2","4I13/2",180,15,67859.,4087.,156.808,0.003,0.000159,6270.
"2F5/2","4I13/2",180,16,67859.,4116.,156.878,0.003,0.0000327,30500.
"2F5/2","4I13/2",180,17,67859.,4206.,157.1,0.003,0.0000112,88900.
"2F5/2","4I13/2",180,18,67859.,4267.,157.252,0.003,1.25e-8,7.99e7
"2F5/2","4I15/2",180,19,67859.,5796.,161.125,0.003,1.23e-6,810000.
"2F5/2","4I15/2",180,20,67859.,5864.,161.301,0.003,3.06e-6,325000.
"2F5/2","4I15/2",180,21,67859.,5991.,161.633,0.003,1.01e-6,981000.
"2F5/2","4I15/2",180,22,67859.,6155.,162.064,0.003,0.0000265,37600.
"2F5/2","4I15/2",180,23,67859.,6177.,162.121,0.003,6.29e-7,1.58e6
"2F5/2","4I15/2",180,24,67859.,6305.,162.457,0.003,6.73e-7,1.48e6
"2F5/2","4I15/2",180,25,67859.,6437.,162.806,0.003,0.0000172,57900.
"2F5/2","4I15/2",180,26,67859.,6530.,163.055,0.003,0.0000102,97500.
"2F5/2","4F3/2",180,27,67859.,11599.,177.744,0.004,0.000763,1300.
"2F5/2","4F3/2",180,28,67859.,11641.,177.878,0.004,0.000851,1170.
"2F5/2","2H9/2",180,29,67859.,12585.,180.916,0.004,0.0047,212.
"2F5/2","4F5/2",180,30,67859.,12599.,180.961,0.004,0.00266,375.
"2F5/2","4F5/2",180,31,67859.,12640.,181.098,0.004,0.000767,1300.
"2F5/2","4F5/2",180,32,67859.,12684.,181.24,0.004,0.000452,2210.
"2F5/2","4F5/2",180,33,67859.,12709.,181.323,0.004,0.00247,404.
"2F5/2","2H9/2",180,34,67859.,12769.,181.521,0.004,0.00227,439.
"2F5/2","2H9/2",180,35,67859.,12856.,181.808,0.004,0.00717,139.
"2F5/2","2H9/2",180,36,67859.,12884.,181.899,0.004,0.000258,3860.
"2F5/2","4F7/2",180,37,67859.,13525.,184.045,0.004,0.000988,1010.
"2F5/2","4F7/2",180,38,67859.,13594.,184.279,0.004,0.000682,1460.
"2F5/2","4S3/2",180,39,67859.,13674.,184.553,0.004,0.000562,1770.
"2F5/2","4S3/2",180,40,67859.,13682.,184.58,0.004,0.000021,47500.
"2F5/2","4F7/2",180,41,67859.,13693.,184.617,0.004,0.000208,4780.
"2F5/2","4F7/2",180,42,67859.,13728.,184.735,0.004,0.00204,488.
"2F5/2","4F9/2",180,43,67859.,14845.,188.627,0.005,0.00238,419.
"2F5/2","4F9/2",180,44,67859.,14864.,188.697,0.005,0.00733,136.
"2F5/2","4F9/2",180,45,67859.,14896.,188.809,0.005,0.00132,757.
"2F5/2","4F9/2",180,46,67859.,14930.,188.932,0.005,0.00227,440.
"2F5/2","4F9/2",180,47,67859.,14959.,189.036,0.005,0.000366,2720.
"2F5/2","2H11/2",180,48,67859.,16032.,192.947,0.005,0.00438,228.
"2F5/2","2H11/2",180,49,67859.,16049.,193.013,0.005,0.00189,526.
"2F5/2","2H11/2",180,50,67859.,16055.,193.034,0.005,0.00611,163.
"2F5/2","2H11/2",180,51,67859.,16073.,193.101,0.005,0.00217,459.
"2F5/2","2H11/2",180,52,67859.,16100.,193.2,0.005,0.00131,758.
"2F5/2","2H11/2",180,53,67859.,16142.,193.359,0.005,0.0000145,68900.
"2F5/2","4G5/2",180,54,67859.,17303.,197.8,0.005,0.011,90.5
"2F5/2","4G5/2",180,55,67859.,17321.,197.87,0.005,0.000433,2300.
"2F5/2","4G5/2",180,56,67859.,17362.,198.031,0.005,0.0614,16.2
"2F5/2","4G7/2",180,57,67859.,17495.,198.553,0.005,0.035,28.5
"2F5/2","2G7/2",180,58,67859.,17515.,198.632,0.005,0.0417,23.9
"2F5/2","4G5/2",180,59,67859.,17569.,198.847,0.005,0.00537,185.
"2F5/2","4G5/2",180,60,67859.,17610.,199.006,0.005,0.0152,65.5
"2F5/2","4G7/2",180,61,67859.,19137.,205.244,0.005,0.00311,320.
"2F5/2","4G7/2",180,62,67859.,19246.,205.705,0.005,0.00844,118.
"2F5/2","4G7/2",180,63,67859.,19269.,205.803,0.005,0.00603,165.
"2F5/2","4G7/2",180,64,67859.,19325.,206.04,0.006,0.000486,2050.
"2F5/2","2K13/2",180,65,67859.,19576.,207.112,0.006,0.000233,4280.
"2F5/2","4G9/2",180,66,67859.,19627.,207.33,0.006,0.00311,320.
"2F5/2","4G9/2",180,67,67859.,19643.,207.401,0.006,0.000382,2610.
"2F5/2","4G9/2",180,68,67859.,19685.,207.581,0.006,0.000433,2300.
"2F5/2","4G9/2",180,69,67859.,19700.,207.646,0.006,0.000028,35600.
"2F5/2","4G9/2",180,70,67859.,19731.,207.779,0.006,0.00278,359.
"2F5/2","2K13/2",180,71,67859.,19747.,207.846,0.006,0.0105,95.
"2F5/2","2K13/2",180,72,67859.,19793.,208.045,0.006,0.000539,1850.
"2F5/2","2K13/2",180,73,67859.,19839.,208.247,0.006,0.033,30.2
"2F5/2","2K13/2",180,74,67859.,19898.,208.501,0.006,0.00981,101.
"2F5/2","2K13/2",180,75,67859.,19952.,208.738,0.006,0.0179,55.7
"2F5/2","2K13/2",180,76,67859.,19977.,208.846,0.006,0.0264,37.7
"2F5/2","2G9/2",180,77,67859.,21155.,214.112,0.006,0.00174,574.
"2F5/2","2G9/2",180,78,67859.,21184.,214.246,0.006,0.00645,154.
"2F5/2","2G9/2",180,79,67859.,21206.,214.349,0.006,0.00793,126.
"2F5/2","2G9/2",180,80,67859.,21246.,214.53,0.006,0.014,71.3
"2F5/2","2G9/2",180,81,67859.,21275.,214.664,0.006,0.0174,57.3
"2F5/2","2D3/2",180,82,67859.,21342.,214.976,0.006,0.00765,130.
"2F5/2","2D3/2",180,83,67859.,21360.,215.055,0.006,0.00135,738.
"2F5/2","4G11/2",180,84,67859.,21540.,215.893,0.006,0.00124,800.
"2F5/2","4G11/2",180,85,67859.,21625.,216.289,0.006,0.00281,355.
"2F5/2","2K15/2",180,86,67859.,21641.,216.364,0.006,0.0199,50.1
"2F5/2","4G11/2",180,87,67859.,21712.,216.698,0.006,0.000737,1350.
"2F5/2","2K15/2",180,88,67859.,21765.,216.947,0.006,0.00132,755.
"2F5/2","2K15/2",180,89,67859.,21778.,217.008,0.006,0.00737,135.
"2F5/2","4G11/2",180,90,67859.,21791.,217.067,0.006,0.000164,6070.
"2F5/2","4G11/2",180,91,67859.,21819.,217.199,0.006,0.00232,430.
"2F5/2","4G11/2",180,92,67859.,21831.,217.256,0.006,0.0026,383.
"2F5/2","2K15/2",180,93,67859.,21872.,217.45,0.006,0.00303,329.
"2F5/2","2K15/2",180,94,67859.,21894.,217.555,0.006,0.000559,1780.
"2F5/2","2K15/2",180,95,67859.,21941.,217.776,0.006,0.00196,509.
"2F5/2","2K15/2",180,96,67859.,21967.,217.903,0.006,0.0081,123.
"2F5/2","4G11/2",180,97,67859.,21997.,218.042,0.006,0.00387,258.
"2F5/2","2P1/2",180,98,67859.,23467.,225.264,0.007,0.000619,1610.
"2F5/2","2D5/2",180,99,67859.,23988.,227.942,0.007,0.0165,60.2
"2F5/2","2D5/2",180,100,67859.,24038.,228.199,0.007,0.000224,4450.
"2F5/2","2D5/2",180,101,67859.,24078.,228.409,0.007,0.0000452,22000.
"2F5/2","2P3/2",180,102,67859.,26391.,241.149,0.008,0.0105,95.1
"2F5/2","2P3/2",180,103,67859.,26427.,241.356,0.008,0.0121,82.
"2F5/2","4D3/2",180,104,67859.,28346.,253.077,0.009,0.0663,15.
"2F5/2","4D3/2",180,105,67859.,28375.,253.265,0.009,0.0000352,28300.
"2F5/2","4D5/2",180,106,67859.,28502.,254.086,0.009,0.00258,387.
"2F5/2","4D5/2",180,107,67859.,28528.,254.254,0.009,0.0485,20.5
"2F5/2","4D5/2",180,108,67859.,28675.,255.205,0.009,0.000791,1260.
"2F5/2","4D1/2",180,109,67859.,28949.,257.002,0.009,0.00222,449.
"2F5/2","2I11/2",180,110,67859.,29470.,260.489,0.009,0.000202,4930.
"2F5/2","2I11/2",180,111,67859.,29479.,260.552,0.009,0.0013,763.
"2F5/2","2I11/2",180,112,67859.,29561.,261.111,0.009,0.0776,12.8
"2F5/2","2I11/2",180,113,67859.,29649.,261.712,0.009,0.00245,407.
"2F5/2","2I11/2",180,114,67859.,29652.,261.729,0.009,0.0162,61.5
"2F5/2","2I11/2",180,115,67859.,29781.,262.614,0.009,0.00156,639.
"2F5/2","2L15/2",180,116,67859.,30274.,266.06,0.01,0.0511,19.5
"2F5/2","2L15/2",180,117,67859.,30321.,266.39,0.01,0.0483,20.6
"2F5/2","2L15/2",180,118,67859.,30366.,266.71,0.01,0.0754,13.2
"2F5/2","2L15/2",180,119,67859.,30475.,267.48,0.01,0.0283,35.3
"2F5/2","2L15/2",180,120,67859.,30526.,267.86,0.01,0.273,3.66
"2F5/2","2L15/2",180,121,67859.,30540.,267.95,0.01,0.0278,35.9
"2F5/2","4D7/2",180,122,67859.,30595.,268.35,0.01,0.0249,40.1
"2F5/2","2L15/2",180,123,67859.,30603.,268.41,0.01,0.0684,14.6
"2F5/2","4D7/2",180,124,67859.,30645.,268.71,0.01,0.000361,2760.
"2F5/2","4D7/2",180,125,67859.,30692.,269.05,0.01,0.000717,1390.
"2F5/2","2L15/2",180,126,67859.,30725.,269.29,0.01,0.0193,51.6
"2F5/2","4D7/2",180,127,67859.,30798.,269.82,0.01,0.00367,272.
"2F5/2","2I13/2",180,128,67859.,30863.,270.29,0.01,0.0000641,15500.
"2F5/2","2I13/2",180,129,67859.,30901.,270.57,0.01,0.00062,1610.
"2F5/2","2I13/2",180,130,67859.,30951.,270.93,0.01,0.0217,45.9
"2F5/2","2I13/2",180,131,67859.,31013.,271.4,0.01,0.00204,489.
"2F5/2","2I13/2",180,132,67859.,31032.,271.54,0.01,0.00902,110.
"2F5/2","2I13/2",180,133,67859.,31057.,271.72,0.01,0.000951,1050.
"2F5/2","2I13/2",180,134,67859.,31121.,272.19,0.01,0.0118,84.
"2F5/2","2L17/2",180,135,67859.,31771.,277.09,0.01,0.037,27.
"2F5/2","2L17/2",180,136,67859.,31820.,277.47,0.01,0.00947,105.
"2F5/2","2L17/2",180,137,67859.,31853.,277.73,0.01,0.0166,60.1
"2F5/2","2L17/2",180,138,67859.,31986.,278.75,0.01,0.00901,110.
"2F5/2","2L17/2",180,139,67859.,31990.,278.78,0.01,0.00917,108.
"2F5/2","2L17/2",180,140,67859.,32011.,278.95,0.01,0.00129,770.
"2F5/2","2L17/2",180,141,67859.,32033.,279.12,0.01,0.000248,4020.
"2F5/2","2L17/2",180,142,67859.,32077.,279.46,0.01,0.0000722,13800.
"2F5/2","2L17/2",180,143,67859.,32175.,280.23,0.01,0.00252,395.
"2F5/2","2H9/2",180,144,67859.,33039.,287.18,0.01,0.0216,46.1
"2F5/2","2H9/2",180,145,67859.,33120.,287.85,0.01,0.00505,197.
"2F5/2","2H9/2",180,146,67859.,33181.,288.36,0.01,0.00214,465.
"2F5/2","2H9/2",180,147,67859.,33229.,288.76,0.01,0.0145,68.9
"2F5/2","2H9/2",180,148,67859.,33258.,289.01,0.01,0.00564,177.
"2F5/2","2D3/2",180,149,67859.,33620.,292.06,0.01,0.0273,36.4
"2F5/2","2D3/2",180,150,67859.,33651.,292.32,0.01,0.00384,260.
"2F5/2","2H11/2",180,151,67859.,34267.,297.68,0.01,0.00545,183.
"2F5/2","2D5/2",180,152,67859.,34371.,298.6,0.01,0.0253,39.5
"2F5/2","2D5/2",180,153,67859.,34445.,299.27,0.01,0.0111,89.8
